fixture_id,fecha,torneo,ronda,arbitro,estadio,side,equipo,equipo_id,oponente,goles,goles_rival,goles_ht,resultado,shots_on_goal,shots_off_goal,total_shots,blocked_shots,shots_insidebox,shots_outsidebox,fouls,corner_kicks,offsides,ball_possession,yellow_cards,red_cards,goalkeeper_saves,total_passes,passes_accurate,passes_%,expected_goals,goals_prevented
1492519,2026-02-21,Clausura,Clausura - 7,"Fernando Hernandez, Mexico",Estadio Jalisco,away,Atletico San Luis,2314,Atlas,2,3,2,L,3,6,9,0,5,4,16,0,1.0,36%,5.0,1.0,3,238,171,72%,1.08,0.0
1492521,2026-02-22,Clausura,Clausura - 7,"Yonatan Peinado Aguirre, Mexico",Estadio Victoria,home,Necaxa,2288,Toluca,0,3,0,L,6,6,12,0,9,3,8,3,1.0,45%,4.0,,3,311,223,72%,0.47,0.0
1492521,2026-02-22,Clausura,Clausura - 7,"Yonatan Peinado Aguirre, Mexico",Estadio Victoria,away,Toluca,2281,Necaxa,3,0,0,W,6,7,19,6,14,5,15,7,1.0,55%,3.0,,6,368,280,76%,2.12,0.0
1492520,2026-02-22,Clausura,Clausura - 7,"Salvador Perez Villalobos, Mexico",Estadio Leon,home,Leon,2289,Santos Laguna,2,1,2,W,4,2,9,3,4,5,16,2,,47%,5.0,,3,309,237,77%,1.05,0.0
1492520,2026-02-22,Clausura,Clausura - 7,"Salvador Perez Villalobos, Mexico",Estadio Leon,away,Santos Laguna,2285,Leon,1,2,1,L,4,7,14,3,4,10,17,6,,53%,1.0,,2,328,259,79%,0.61,0.0
1492522,2026-02-22,Clausura,Clausura - 7,"Maximiliano Quintero Hernandez, Mexico",Estadio Azteca,home,Cruz Azul,2295,Guadalajara Chivas,1,0,1,W,1,4,6,1,4,2,6,1,1.0,43%,3.0,,1,125,91,73%,0.36,0.0
1492522,2026-02-22,Clausura,Clausura - 7,"Maximiliano Quintero Hernandez, Mexico",Estadio Azteca,away,Guadalajara Chivas,2278,Cruz Azul,0,1,0,L,1,2,4,1,3,1,8,1,2.0,57%,3.0,,0,173,135,78%,0.37,0.0
1492525,2026-02-22,Clausura,Clausura - 7,"Martin Molina Astorga, Mexico",Estadio Caliente,home,Club Tijuana,2280,Mazatlán,1,1,1,D,4,5,14,5,7,7,13,8,3.0,56%,3.0,,1,403,348,86%,0.71,0.0
1492525,2026-02-22,Clausura,Clausura - 7,"Martin Molina Astorga, Mexico",Estadio Caliente,away,Mazatlán,14002,Club Tijuana,1,1,0,D,3,6,11,2,10,1,16,3,1.0,44%,1.0,,4,323,257,80%,2.08,0.0
1492523,2026-02-22,Clausura,Clausura - 7,"Vicente Jassiel Reynoso Arce, Mexico",Estadio Olimpico Universitario,home,U.N.A.M. - Pumas,2286,Monterrey,2,0,2,W,6,4,13,3,8,5,10,4,,36%,,,10,338,274,81%,1.54,0.0
1492523,2026-02-22,Clausura,Clausura - 7,"Vicente Jassiel Reynoso Arce, Mexico",Estadio Olimpico Universitario,away,Monterrey,2282,U.N.A.M. - Pumas,0,2,0,L,10,11,25,4,12,13,6,8,,64%,,,4,570,506,89%,1.32,0.0
